pair_id,reason_code,id_a,id_b,split_a,split_b,label_a,label_b,uci_row_number_a,uci_row_number_b,word_cosine,char_cosine,max_cosine,primary_matcher,cross_split,label_conflict,above_protocol_threshold,text_a,text_b,source_script,method_version,review_decision,review_category,reviewer,review_notes,recommended_action,confidence,review_version
N0379,same_words_possible_entity_or_number_change,T2627,T4064,train,train,spam,spam,3267,5080,1.0,0.9207901581971488,1.0,word,False,False,True,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0386,same_words_possible_entity_or_number_change,T2687,T2820,train,train,spam,spam,3335,3496,1.0,0.9338177557292232,1.0,word,False,False,True,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P","You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0388,same_words_possible_entity_or_number_change,T2733,T3460,train,train,spam,spam,3392,4298,1.0,0.9021239403078436,1.0,word,False,False,True,Please CALL 08712402972 immediately as there is an urgent message waiting for you,Please CALL 08712402578 immediately as there is an urgent message waiting for you,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0393,generic_short_text_review_needed,T2818,T3609,train,train,ham,ham,3493,4499,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0394,generic_short_text_review_needed,T2818,T3892,train,train,ham,ham,3493,4860,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0395,generic_short_text_review_needed,T2818,T4284,train,train,ham,ham,3493,5360,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0400,generic_short_text_review_needed,T2918,T3147,train,train,ham,ham,3616,3918,1.0,0.7652483356713555,1.0,word,False,False,True,Ok c ü then.,Ok. C u then.,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0407,generic_short_text_review_needed,T3086,T3609,train,train,ham,ham,3834,4499,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0408,generic_short_text_review_needed,T3086,T3892,train,train,ham,ham,3834,4860,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0409,generic_short_text_review_needed,T3086,T4284,train,train,ham,ham,3834,5360,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0412,generic_short_text_review_needed,T3132,T3415,train,train,ham,ham,3902,4245,1.0,0.4613143597353702,1.0,word,False,False,True,Okie,Okie...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0416,generic_short_text_review_needed,T3231,T3609,train,train,ham,ham,4015,4499,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0417,generic_short_text_review_needed,T3231,T3892,train,train,ham,ham,4015,4860,1.0,0.315226179284908,1.0,word,False,False,True,Ok.,Ok...,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0418,generic_short_text_review_needed,T3231,T4284,train,train,ham,ham,4015,5360,1.0,0.1649721861350052,1.0,word,False,False,True,Ok.,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0426,generic_short_text_review_needed,T3367,T3705,train,train,ham,ham,4185,4621,1.0,0.92934848464511,1.0,word,False,False,True,"Sorry, I'll call later in meeting","Sorry, I'll call later In meeting.",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,embedded_or_transcript_variant,Codex-assisted manual review,One message substantially embeds the other or repeats the same specific conversation content with surrounding context.,treat_as_near_duplicate_leakage_candidate,medium,near-duplicate-review-v1.3-manual-ledger
N0429,generic_short_text_review_needed,T3415,T4155,train,train,ham,ham,4245,5191,1.0,0.4613143597353702,1.0,word,False,False,True,Okie...,Okie,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0443,generic_short_text_review_needed,T3892,T4284,train,train,ham,ham,4860,5360,1.0,0.1187786559595237,1.0,word,False,False,True,Ok...,Ok,scripts/audit_duplicates.py,duplicate-audit-v1.0,rejected_false_positive,generic_short_text,Codex-assisted manual review,"Manual review found only a generic short conversational phrase or acknowledgement. Exact duplicates of such phrases remain objective string duplicates, but non-exact variants need a specific source/template/content anchor to count as near-duplicate evidence.",exclude_from_duplicate_evidence,high,near-duplicate-review-v1.3-manual-ledger
N0072,very_high_similarity_template_review_needed,T0346,T2281,train,train,spam,spam,421,2831,1.0,0.9817005530034044,1.0,word,False,False,True,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
N0402,same_words_possible_entity_or_number_change,T2937,T3749,train,train,spam,spam,3640,4674,1.0,0.9033099222803276,1.0,word,False,False,True,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622","Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",scripts/audit_duplicates.py,duplicate-audit-v1.0,accepted,same_spam_campaign_template,Codex-assisted manual review,"Same spam campaign/template with changed phone numbers, URLs, reference IDs, amounts, dates, names, formatting, casing, or minor wording.",treat_as_near_duplicate_leakage_candidate,high,near-duplicate-review-v1.3-manual-ledger
