cluster_id,member_order,id,split,uci_row_number,label,text,normalized_text,source_script,method_version
E0192,3,T3661,train,4567,ham,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)","honeybee said: *i'm d sweetest in d world* god laughed &amp; said: *wait,u havnt met d person reading this msg* moral: even god can crack jokes! gm+gn+ge+gn:)",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0193,1,T1612,train,2014,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING","beautiful truth against gravity.. read carefully: ""our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.."" goodmorning",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0193,2,T2747,train,3409,ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING","beautiful truth against gravity.. read carefully: ""our heart feels light when someone is in it.. but it feels very heavy when someone leaves it.."" goodmorning",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0194,1,H0403,heldout,2015,spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0194,2,H0987,heldout,4949,spam,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,great news! call freefone 08006344447 to claim your guaranteed £1000 cash or £2000 gift. speak to a live operator now!,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0195,1,T1661,train,2073,ham,Good night my dear.. Sleepwell&amp;Take care,good night my dear.. sleepwell&amp;take care,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0195,2,T2744,train,3405,ham,Good night my dear.. Sleepwell&amp;Take care,good night my dear.. sleepwell&amp;take care,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0196,1,T1675,train,2090,spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt-out txt eng stop. box39822 w111wx £1.50,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0196,2,T3680,train,4593,spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50,well done england! get the official poly ringtone or colour flag on yer mobile! text tone or flag to 84199 now! opt-out txt eng stop. box39822 w111wx £1.50,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0197,1,T1680,train,2095,spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16","final chance! claim ur £150 worth of discount vouchers today! text yes to 85023 now! savamob, member offers mobile! t cs savamob pobox84, m263uz. £3.00 subs 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0197,2,T1988,train,2474,spam,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16","final chance! claim ur £150 worth of discount vouchers today! text yes to 85023 now! savamob, member offers mobile! t cs savamob pobox84, m263uz. £3.00 subs 16",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0198,1,T1697,train,2116,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop","sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0198,2,T1718,train,2147,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop","sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0199,1,H0422,heldout,2120,spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription","u can win £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0199,2,H0829,heldout,4238,spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription","u can win £100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www.idew.com skillgame, 1winaweek, age16. 150ppermesssubscription",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0200,1,H0423,heldout,2129,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0200,2,H0605,heldout,3102,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0200,3,H0933,heldout,4695,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,tessy..pls do me a favor. pls convey my birthday wishes to nimya..pls dnt forget it. today is her birthday shijas,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0201,1,T1728,train,2159,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0201,2,T2297,train,2850,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!","sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish. as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there. she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife, my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0202,1,T1747,train,2183,ham,Ok.,ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0202,2,T2818,train,3493,ham,Ok.,ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0202,3,T3086,train,3834,ham,Ok.,ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0202,4,T3231,train,4015,ham,Ok.,ok.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0203,1,T1751,train,2187,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0203,2,T3510,train,4373,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. gud evng,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0204,1,H0439,heldout,2203,ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""","a boy was late 2 home. his father: ""power of frndship""",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0204,2,H0990,heldout,4979,ham,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""","a boy was late 2 home. his father: ""power of frndship""",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0205,1,T1767,train,2206,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0205,2,T2440,train,3037,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0205,3,T4143,train,5178,ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,raji..pls do me a favour. pls convey my birthday wishes to nimya. pls. today is her birthday.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0206,1,H0440,heldout,2210,spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","urgent!! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0206,2,H0815,heldout,4155,spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins","urgent!! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0207,1,H0455,heldout,2260,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0207,2,H0834,heldout,4261,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0207,3,H0871,heldout,4415,ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad story of a man - last week was my b'day. my wife did'nt wish me. my parents forgot n so did my kids . i went to work. even my colleagues did not wish.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0208,1,H0457,heldout,2265,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0208,2,H0618,heldout,3156,spam,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx,not heard from u4 a while. call 4 rude chat private line 01223585334 to cum. wan 2c pics of me gettin shagged then text pix to 8552. 2end send stop 8552 sam xxx,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0209,1,T1821,train,2281,ham,"Sorry, I'll call later in meeting","sorry, i'll call later in meeting",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0209,2,T3367,train,4185,ham,"Sorry, I'll call later in meeting","sorry, i'll call later in meeting",scripts/audit_duplicates.py,duplicate-audit-v1.0
E0210,1,T1843,train,2306,ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,friendship poem: dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear. gud ni8,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0210,2,T2791,train,3459,ham,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,friendship poem: dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear. gud ni8,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0211,1,T1860,train,2326,ham,Ok lor.,ok lor.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0211,2,T4376,train,5472,ham,Ok lor.,ok lor.,scripts/audit_duplicates.py,duplicate-audit-v1.0
E0212,1,H0468,heldout,2339,ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell your friends what you plan to do on valentines day @ &lt;url&gt;,scripts/audit_duplicates.py,duplicate-audit-v1.0
