id,split,uci_row_number,text,label
T2382,train,2970,"Mostly sports type..lyk footbl,crckt..",ham
T2383,train,2971,Ma head dey swell oh. Thanks for making my day,ham
T2384,train,2972,U should make a fb list,ham
T2385,train,2973,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",ham
T2386,train,2974,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham
T2387,train,2975,Happy New Year Princess!,ham
T2388,train,2976,"I'll text carlos and let you know, hang on",ham
T2389,train,2977,"Don't worry, * is easy once have ingredients!",ham
T2390,train,2978,I love u 2 my little pocy bell I am sorry but I love u,ham
T2391,train,2979,"Ok omw now, you at castor?",ham
T2392,train,2980,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?,ham
H0589,heldout,2981,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2",spam
T2393,train,2982,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,ham
T2394,train,2983,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear",ham
T2395,train,2984,"Tonight? Yeah, I'd be down for that",ham
T2396,train,2985,What should i eat fo lunch senor,ham
T2397,train,2986,"He said that he had a right giggle when he saw u again! You would possibly be the first person2die from NVQ, but think how much you could for! ",ham
T2398,train,2987,No break time one... How... I come out n get my stuff fr ü?,ham
T2399,train,2988,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service,spam
T2400,train,2989,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",ham
T2401,train,2990,Do you still have the grinder?,ham
T2402,train,2991,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
H0590,heldout,2992,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",ham
T2403,train,2993,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",spam
T2404,train,2994,K.i did't see you.:)k:)where are you now?,ham
T2405,train,2995,So i'm doing a list of buyers.,ham
T2406,train,2996,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second",ham
T2407,train,2997,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,ham
T2408,train,2998,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,ham
T2409,train,2999,Don know..he is watching film in computer..,ham
T2410,train,3000,No b4 Thursday,ham
T2411,train,3001,"Oh, then your phone phoned me but it disconnected",ham
T2412,train,3002,Id onluy matters when getting on from offcampus,ham
T2413,train,3003,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,spam
T2414,train,3004,"Excellent, I'll see what riley's plans are",ham
T2415,train,3005,I will see in half an hour,ham
T2416,train,3006,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",spam
T2417,train,3007,Ew are you one of them?,ham
T2418,train,3008,Also hi wesley how've you been,ham
T2419,train,3009,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!,ham
T2420,train,3010,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
T2421,train,3011,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,spam
T2422,train,3012,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),ham
T2423,train,3013,"Hm good morning, headache anyone? :-)",ham
T2424,train,3014,Yeah no probs - last night is obviously catching up with you... Speak soon ,ham
T2425,train,3015,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,spam
T2426,train,3016,I might go 2 sch. Yar at e salon now v boring.,ham
T2427,train,3017, &lt;#&gt;  mins but i had to stop somewhere first.,ham
T2428,train,3018,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj",ham
T2429,train,3019,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,ham
H0591,heldout,3020,I didn't get the second half of that message,ham
H0592,heldout,3021,Wat time do u wan 2 meet me later?,ham
T2430,train,3022,I thank you so much for all you do with selflessness. I love you plenty.,ham
T2431,train,3023,Am in film ill call you later.,ham
T2432,train,3024,How dare you change my ring,ham
H0593,heldout,3025,You are a very very very very bad girl. Or lady.,ham
T2433,train,3026,I love ya too but try and budget your money better babe. Gary would freak on me if he knew,ham
T2434,train,3027,"What part of ""don't initiate"" don't you understand",ham
H0594,heldout,3028,I finished my lunch already. U wake up already?,ham
H0595,heldout,3029,You still at the game?,ham
T2435,train,3030,You have got tallent but you are wasting.,ham
H0596,heldout,3031,What is your record for one night? :),ham
T2436,train,3032,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",ham
H0597,heldout,3033, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,ham
T2437,train,3034,Jokin only lar... :-) depends on which phone my father can get lor...,ham
T2438,train,3035,"Aight, lemme know what's up",ham
T2439,train,3036,Get ready for  &lt;#&gt;  inches of pleasure...,ham
T2440,train,3037,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
T2441,train,3038,;-) ok. I feel like john lennon.,ham
H0598,heldout,3039,Cos darren say ü considering mah so i ask ü...,ham
T2442,train,3040,You are not bothering me but you have to trust my answers. Pls.,ham
T2443,train,3041,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",ham
T2444,train,3042,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,ham
T2445,train,3043,Aight what time you want me to come up?,ham
T2446,train,3044,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,ham
T2447,train,3045,Your bill at 3 is £33.65 so thats not bad!,ham
T2448,train,3046,Let me know how it changes in the next 6hrs. It can even be appendix but you are out of that age range. However its not impossible. So just chill and let me know in 6hrs,ham
H0599,heldout,3047,"Hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",ham
T2449,train,3048,So how's the weather over there?,ham
T2450,train,3049,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",ham
T2451,train,3050,Die... Now i have e toot fringe again...,ham
T2452,train,3051,Lol they don't know about my awesome phone. I could click delete right now if I want.,ham
T2453,train,3052,Ok,ham
T2454,train,3053,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite",ham
T2455,train,3054,Please leave this topic..sorry for telling that..,ham
T2456,train,3055,Pls send me the correct name da.,ham
T2457,train,3056,What happened to our yo date?,ham
T2458,train,3057,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+,spam
T2459,train,3058,Webpage s not available!,ham
T2460,train,3059,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/,ham
T2461,train,3060,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.,spam
T2462,train,3061,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details",ham
T2463,train,3062,K..k...from tomorrow onwards started ah?,ham
T2464,train,3063,What u talking bout early morning? It's almost noon where your at!,ham
T2465,train,3064,Fine. Do you remember me.,ham
T2466,train,3065,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",spam
T2467,train,3066,Ok. How many should i buy.,ham
T2468,train,3067,"Sounds good, keep me posted",ham
T2469,train,3068,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.,spam
T2470,train,3069,Ok. So april. Cant wait,ham
H0600,heldout,3070,Boy you best get yo ass out here quick,ham
T2471,train,3071,Ay wana meet on sat?ü wkg on sat?,ham
T2472,train,3072,I'm now but have to wait till 2 for the bus to pick me.,ham
H0601,heldout,3073,Apart from the one i told you about yesterday?,ham
T2473,train,3074,Ok lor... But buy wat?,ham
T2474,train,3075,Somebody should go to andros and steal ice,ham
T2475,train,3076,Don know. I did't msg him recently.,ham
T2476,train,3077,Take us out shopping and Mark will distract Isaiah.=D,ham
T2477,train,3078,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",ham
T2478,train,3079,There is no sense in my foot and penis.,ham
T2479,train,3080,Okay but i thought you were the expert,ham
T2480,train,3081,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?,ham
T2481,train,3082,S.s:)i thinl role is like sachin.just standing. Others have to hit.,ham
T2482,train,3083,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola,ham
T2483,train,3084,"And very importantly, all we discuss is between u and i only.",ham
T2484,train,3085,K..k:)how about your training process?,ham
T2485,train,3086,Ok lor. I ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,ham
H0602,heldout,3087,In da car park ,ham
H0603,heldout,3088,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,ham
T2486,train,3089,So i asked how's anthony. Dad. And your bf,ham
T2487,train,3090,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",ham
T2488,train,3091,What Today-sunday..sunday is holiday..so no work..,ham
T2489,train,3092,Am going to take bath ill place the key in window:-),ham
T2490,train,3093,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,spam
T2491,train,3094,"Dear, take care. I am just reaching home.love u a lot.",ham
T2492,train,3095,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,ham
T2493,train,3096,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...,ham
T2494,train,3097,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,ham
T2495,train,3098,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,ham
H0604,heldout,3099,"Yo, you at jp and hungry like a mofo?",ham
T2496,train,3100,This is all just creepy and crazy to me.,ham
T2497,train,3101,Ok... I din get ur msg...,ham
H0605,heldout,3102,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,ham
H0606,heldout,3103,Pathaya enketa maraikara pa',ham
H0607,heldout,3104,Even if he my friend he is a priest call him now,ham
T2498,train,3105,"U so lousy, run already come back then half dead... Hee...",ham
T2499,train,3106,That's y i said it's bad dat all e gals know u... Wat u doing now?,ham
T2500,train,3107,Or remind me in a few hrs.,ham
H0608,heldout,3108,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back.",ham
